,CustomerID,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,Segment,Country
3600,17277.0,3348.0,69,6978913.704003683,1,4,5,At Risk,United Kingdom
3601,17278.0,3362.0,15,6979159.744003684,1,2,5,At Risk,United Kingdom
3602,17279.0,3178.0,9,6979347.574003685,3,1,5,Customers needing Attention,United Kingdom
3603,17282.0,3251.0,94,6981050.984003688,2,4,5,Loyal Customers,United Kingdom
3604,17284.0,3181.0,292,6982703.564003693,3,5,5,Loyal Customers,United Kingdom
3605,17286.0,3142.0,45,6982857.4840036975,4,3,5,Loyal Customers,United Kingdom
3606,17287.0,3147.0,124,6983921.594003698,4,5,5,Champions,United Kingdom
3607,17288.0,3130.0,142,6985341.324003706,5,5,5,Champions,United Kingdom
3608,17289.0,3152.0,111,6986285.7340037115,4,4,5,Champions,United Kingdom
3609,17290.0,3124.0,102,6986810.974003711,5,4,5,Champions,United Kingdom
3610,17291.0,3429.0,1,6987361.774003711,1,1,5,Customers needing Attention,United Kingdom
3611,17293.0,3129.0,135,6989236.884003714,5,5,5,Champions,United Kingdom
3612,17295.0,3149.0,69,6989793.834003715,4,4,5,Champions,United Kingdom
3613,17297.0,3138.0,51,6989925.61400372,4,3,5,Loyal Customers,United Kingdom
3614,17298.0,3222.0,30,6990424.03400372,2,3,5,Loyal Customers,United Kingdom
3615,17299.0,3132.0,57,6991093.144003721,5,3,5,Loyal Customers,United Kingdom
3616,17301.0,3142.0,66,6991290.774003722,4,4,5,Champions,United Kingdom
3617,17302.0,3135.0,79,6992426.404003725,5,4,5,Champions,United Kingdom
3618,17303.0,3482.0,53,6992676.444003726,1,3,5,At Risk,United Kingdom
3619,17306.0,3131.0,66,7001307.754003718,5,4,5,Champions,United Kingdom
3620,17309.0,3216.0,12,7001390.504003718,2,1,5,Customers needing Attention,United Kingdom
3621,17311.0,3199.0,55,7002775.35400372,2,3,5,Loyal Customers,United Kingdom
3622,17312.0,3259.0,14,7003419.654003721,2,1,5,Customers needing Attention,United Kingdom
3623,17313.0,3152.0,24,7005748.49400372,4,2,5,Customers needing Attention,United Kingdom
3624,17314.0,3145.0,131,7008276.414003723,4,5,5,Champions,United Kingdom
3625,17315.0,3122.0,473,7014568.674003743,5,5,5,Champions,United Kingdom
3626,17317.0,3167.0,9,7017169.0140037425,3,1,5,Customers needing Attention,United Kingdom
3627,17320.0,3221.0,73,7018369.6340037435,2,4,5,Loyal Customers,United Kingdom
3628,17321.0,3129.0,107,7019070.494003747,5,4,5,Champions,United Kingdom
3629,17323.0,3136.0,200,7019991.5640037535,4,5,5,Champions,United Kingdom
3630,17324.0,3138.0,50,7020981.794003757,4,3,5,Loyal Customers,United Kingdom
3631,17325.0,3401.0,6,7021078.5940037565,1,1,5,Customers needing Attention,United Kingdom
3632,17329.0,3135.0,33,7021601.704003757,5,3,5,Loyal Customers,United Kingdom
3633,17330.0,3143.0,6,7021965.604003757,4,1,5,Customers needing Attention,United Kingdom
3634,17331.0,3244.0,1,7022140.804003757,2,1,5,Customers needing Attention,United Kingdom
3635,17333.0,3206.0,28,7022635.054003758,2,2,5,At Risk,United Kingdom
3636,17334.0,3423.0,11,7022942.074003759,1,1,5,Customers needing Attention,United Kingdom
3637,17337.0,3272.0,543,7024969.944003782,2,5,5,Loyal Customers,United Kingdom
3638,17338.0,3138.0,753,7031613.874003789,4,5,5,Champions,United Kingdom
3639,17339.0,3215.0,9,7031857.23400379,2,1,5,Customers needing Attention,United Kingdom
3640,17340.0,3150.0,407,7044210.524003793,4,5,5,Champions,United Kingdom
3641,17341.0,3277.0,183,7044991.8840038,2,5,5,Loyal Customers,United Kingdom
3642,17343.0,3476.0,17,7045185.524003801,1,2,5,At Risk,United Kingdom
3643,17344.0,3167.0,32,7045346.094003801,3,3,5,Loyal Customers,United Kingdom
3644,17345.0,3136.0,87,7045883.834003805,4,4,5,Champions,United Kingdom
3645,17346.0,3124.0,500,7048560.394003835,5,5,5,Champions,United Kingdom
3646,17347.0,3207.0,1,7048789.354003835,2,1,5,Customers needing Attention,United Kingdom
3647,17348.0,3135.0,215,7049948.874003839,5,5,5,Champions,United Kingdom
3648,17349.0,3300.0,9,7050059.624003839,2,1,5,Customers needing Attention,United Kingdom
3649,17350.0,3129.0,71,7051345.694003841,5,4,5,Champions,United Kingdom
3650,17351.0,3157.0,27,7051932.84400384,3,2,5,Customers needing Attention,United Kingdom
3651,17353.0,3250.0,8,7053672.84400384,2,1,5,Customers needing Attention,United Kingdom
3652,17354.0,3171.0,16,7055065.90400384,3,2,5,Customers needing Attention,United Kingdom
3653,17356.0,3432.0,19,7055244.1240038425,1,2,5,At Risk,United Kingdom
3654,17357.0,3145.0,45,7055632.264003842,4,3,5,Loyal Customers,United Kingdom
3655,17358.0,3424.0,59,7055998.114003843,1,4,5,At Risk,United Kingdom
3656,17359.0,3132.0,15,7056125.974003844,5,2,5,Customers needing Attention,United Kingdom
3657,17360.0,3138.0,132,7056711.764003847,4,5,5,Champions,United Kingdom
3658,17361.0,3170.0,29,7057199.964003847,3,2,5,Customers needing Attention,United Kingdom
3659,17362.0,3360.0,35,7057512.1940038465,1,3,5,At Risk,United Kingdom
3660,17364.0,3121.0,411,7061993.374003849,5,5,5,Champions,United Kingdom
3661,17365.0,3133.0,468,7066794.934003866,5,5,5,Champions,United Kingdom
3662,17367.0,3359.0,34,7066963.334003867,1,3,5,At Risk,United Kingdom
3663,17368.0,3144.0,111,7068876.004003875,4,4,5,Champions,United Kingdom
3664,17370.0,3193.0,33,7069322.1840038765,2,3,5,Loyal Customers,United Kingdom
3665,17371.0,3138.0,87,7069746.074003882,4,4,5,Champions,United Kingdom
3666,17372.0,3161.0,253,7071088.754003891,3,5,5,Loyal Customers,United Kingdom
3667,17373.0,3161.0,57,7071735.674003892,3,3,5,Loyal Customers,United Kingdom
3668,17374.0,3339.0,28,7072231.444003898,1,2,5,At Risk,United Kingdom
3669,17375.0,3320.0,69,7072631.544003896,1,4,5,At Risk,United Kingdom
3670,17376.0,3191.0,24,7072834.744003896,3,2,5,Customers needing Attention,United Kingdom
3671,17377.0,3144.0,418,7076935.664003924,4,5,5,Champions,United Kingdom
3672,17379.0,3132.0,83,7077340.324003924,5,4,5,Champions,United Kingdom
3673,17381.0,3129.0,109,7097615.934003916,5,4,5,Champions,United Kingdom
3674,17382.0,3186.0,2,7097681.334003916,3,1,5,Customers needing Attention,United Kingdom
3675,17383.0,3125.0,51,7097880.624003915,5,3,5,Loyal Customers,United Kingdom
3676,17384.0,3140.0,15,7098217.024003917,4,2,5,Customers needing Attention,United Kingdom
3677,17385.0,3135.0,47,7098478.134003918,5,3,5,Loyal Customers,United Kingdom
3678,17386.0,3128.0,28,7101164.554003917,5,2,5,Customers needing Attention,United Kingdom
3679,17387.0,3140.0,78,7101948.664003917,4,4,5,Champions,United Kingdom
3680,17388.0,3198.0,15,7103208.224003918,2,2,5,At Risk,United Kingdom
3681,17389.0,3121.0,213,7135041.9040039275,5,5,5,Champions,United Kingdom
3682,17391.0,3284.0,3,7135550.704003926,2,1,5,Customers needing Attention,United Kingdom
3683,17392.0,3427.0,62,7136008.6140039265,1,4,5,At Risk,United Kingdom
3684,17394.0,3340.0,4,7136212.484003927,1,1,5,Customers needing Attention,United Kingdom
3685,17396.0,3160.0,27,7143543.284003927,3,2,5,Customers needing Attention,United Kingdom
3686,17397.0,3143.0,92,7144239.694003936,4,4,5,Champions,United Kingdom
3687,17398.0,3235.0,38,7144893.074003936,2,3,5,Loyal Customers,United Kingdom
3688,17400.0,3247.0,213,7147023.03400394,2,5,5,Loyal Customers,United Kingdom
3689,17402.0,3125.0,59,7149656.884003944,5,4,5,Champions,United Kingdom
3690,17403.0,3157.0,33,7149938.504003945,3,3,5,Loyal Customers,United Kingdom
3691,17404.0,3125.0,198,7181845.324003942,5,5,5,Champions,Sweden
3692,17405.0,3122.0,82,7182876.734003943,5,4,5,Champions,United Kingdom
3693,17406.0,3454.0,113,7185077.154003948,1,4,5,At Risk,United Kingdom
3694,17408.0,3284.0,2,7185109.804003948,2,1,5,Customers needing Attention,United Kingdom
3695,17409.0,3305.0,13,7185881.654003947,1,1,5,Customers needing Attention,United Kingdom
3696,17410.0,3137.0,64,7187096.374003948,4,4,5,Champions,United Kingdom
3697,17411.0,3133.0,41,7187875.31400395,5,3,5,Loyal Customers,United Kingdom
3698,17412.0,3123.0,66,7189133.37400395,5,4,5,Champions,United Kingdom
3699,17414.0,3164.0,6,7189911.3740039505,3,1,5,Customers needing Attention,United Kingdom
3700,17415.0,3200.0,14,7190419.214003952,2,1,5,Customers needing Attention,United Kingdom
3701,17416.0,3150.0,269,7197312.634003948,4,5,5,Champions,United Kingdom
3702,17418.0,3163.0,30,7197776.0940039465,3,3,5,Loyal Customers,United Kingdom
3703,17419.0,3132.0,206,7202002.66400395,5,5,5,Champions,United Kingdom
3704,17420.0,3171.0,30,7202601.49400395,3,3,5,Loyal Customers,United Kingdom
3705,17422.0,3137.0,117,7204580.864003949,4,4,5,Champions,United Kingdom
3706,17423.0,3167.0,26,7205279.274003951,3,2,5,Customers needing Attention,United Kingdom
3707,17425.0,3140.0,43,7206038.44400395,4,3,5,Loyal Customers,United Kingdom
3708,17426.0,3129.0,271,7211075.704003959,5,5,5,Champions,United Kingdom
3709,17427.0,3192.0,2,7211176.504003959,3,1,5,Customers needing Attention,United Kingdom
3710,17428.0,3121.0,328,7228433.354003967,5,5,5,Champions,United Kingdom
3711,17429.0,3249.0,39,7228958.2740039695,2,3,5,Loyal Customers,United Kingdom
3712,17430.0,3153.0,14,7229224.03400397,4,1,5,Customers needing Attention,United Kingdom
3713,17431.0,3434.0,43,7229627.334003967,1,3,5,At Risk,United Kingdom
3714,17432.0,3139.0,48,7229993.094003969,4,3,5,Loyal Customers,United Kingdom
3715,17433.0,3209.0,54,7230296.25400397,2,3,5,Loyal Customers,United Kingdom
3716,17434.0,3123.0,134,7232670.074003969,5,5,5,Champions,United Kingdom
3717,17436.0,3122.0,9,7232886.374003968,5,1,5,Customers needing Attention,United Kingdom
3718,17438.0,3374.0,17,7233274.82400397,1,2,5,At Risk,United Kingdom
3719,17440.0,3277.0,5,7233461.244003969,2,1,5,Customers needing Attention,United Kingdom
3720,17442.0,3157.0,135,7235709.804003968,3,5,5,Loyal Customers,United Kingdom
3721,17443.0,3340.0,1,7236244.044003968,1,1,5,Customers needing Attention,Canada
3722,17444.0,3268.0,135,7239184.084003967,2,5,5,Loyal Customers,Canada
3723,17446.0,3297.0,9,7239304.984003969,2,1,5,Customers needing Attention,United Kingdom
3724,17447.0,3161.0,36,7239846.51400397,3,3,5,Loyal Customers,United Kingdom
3725,17449.0,3123.0,277,7242367.37400398,5,5,5,Champions,United Kingdom
3726,17450.0,3129.0,337,7436918.164003974,5,5,5,Champions,United Kingdom
3727,17451.0,3122.0,100,7438639.564003977,5,4,5,Champions,United Kingdom
3728,17453.0,3138.0,19,7439126.284003977,4,2,5,Customers needing Attention,United Kingdom
3729,17454.0,3313.0,61,7439643.814003977,1,4,5,At Risk,United Kingdom
3730,17455.0,3324.0,8,7439775.514003977,1,1,5,Customers needing Attention,United Kingdom
3731,17456.0,3486.0,17,7440025.374003978,1,2,5,At Risk,United Kingdom
3732,17457.0,3247.0,19,7441763.074003978,2,2,5,At Risk,United Kingdom
3733,17458.0,3136.0,54,7442079.574003979,4,3,5,Loyal Customers,United Kingdom
3734,17459.0,3164.0,111,7442736.87400398,3,4,5,Loyal Customers,United Kingdom
3735,17460.0,3215.0,29,7443359.304003982,2,2,5,At Risk,United Kingdom
3736,17461.0,3143.0,111,7444116.764003989,4,4,5,Champions,United Kingdom
3737,17462.0,3181.0,27,7444792.45400399,3,2,5,Customers needing Attention,United Kingdom
3738,17463.0,3137.0,215,7446688.864003999,4,5,5,Champions,United Kingdom
3739,17464.0,3279.0,9,7446978.824003999,2,1,5,Customers needing Attention,United Kingdom
3740,17466.0,3131.0,41,7447742.1040039975,5,3,5,Loyal Customers,United Kingdom
3741,17468.0,3131.0,5,7447879.1040039975,5,1,5,Customers needing Attention,United Kingdom
3742,17469.0,3137.0,88,7449750.074003992,4,4,5,Champions,United Kingdom
3743,17470.0,3165.0,78,7450875.144003993,3,4,5,Loyal Customers,United Kingdom
3744,17472.0,3312.0,181,7451585.434004003,1,5,5,At Risk,United Kingdom
3745,17475.0,3200.0,14,7451779.804004003,2,1,5,Customers needing Attention,United Kingdom
3746,17480.0,3198.0,29,7452291.6240040045,2,2,5,At Risk,United Kingdom
3747,17481.0,3124.0,82,7453547.2140040025,5,4,5,Champions,United Kingdom
3748,17483.0,3186.0,21,7453961.254004003,3,2,5,Customers needing Attention,United Kingdom
3749,17486.0,3382.0,24,7454358.124004004,1,2,5,At Risk,United Kingdom
3750,17489.0,3179.0,29,7454734.764004005,3,2,5,Customers needing Attention,United Kingdom
3751,17490.0,3121.0,76,7456827.084004009,5,4,5,Champions,United Kingdom
3752,17491.0,3122.0,109,7460385.954004004,5,4,5,Champions,United Kingdom
3753,17492.0,3369.0,12,7460760.524004004,1,1,5,Customers needing Attention,United Kingdom
3754,17495.0,3128.0,27,7461258.0840040045,5,2,5,Customers needing Attention,United Kingdom
3755,17496.0,3479.0,10,7461529.134004006,1,1,5,Customers needing Attention,United Kingdom
3756,17498.0,3196.0,17,7461801.354004007,2,2,5,At Risk,United Kingdom
3757,17499.0,3410.0,40,7462424.234004005,1,3,5,At Risk,United Kingdom
3758,17500.0,3138.0,5,7463562.234004005,4,1,5,Customers needing Attention,United Kingdom
3759,17501.0,3341.0,18,7463850.834004006,1,2,5,At Risk,United Kingdom
3760,17502.0,3130.0,28,7464539.934004008,5,2,5,Customers needing Attention,United Kingdom
3761,17503.0,3123.0,38,7465098.894004008,5,3,5,Loyal Customers,United Kingdom
3762,17504.0,3327.0,127,7468095.924004005,1,5,5,At Risk,United Kingdom
3763,17505.0,3282.0,52,7469241.764004004,2,3,5,Loyal Customers,United Kingdom
3764,17506.0,3196.0,14,7469543.964004004,2,1,5,Customers needing Attention,United Kingdom
3765,17507.0,3382.0,88,7470149.54400401,1,4,5,At Risk,United Kingdom
3766,17508.0,3401.0,22,7470536.8540040115,1,2,5,At Risk,Greece
3767,17509.0,3178.0,366,7476651.994004008,3,5,5,Loyal Customers,United Kingdom
3768,17510.0,3145.0,20,7476960.474004009,4,2,5,Customers needing Attention,United Kingdom
3769,17511.0,3123.0,963,7568022.854004023,5,5,5,Champions,United Kingdom
3770,17512.0,3149.0,105,7570947.844004027,4,4,5,Champions,United Kingdom
3771,17513.0,3193.0,6,7571461.044004026,2,1,5,Customers needing Attention,United Kingdom
3772,17514.0,3249.0,40,7571669.69400403,2,3,5,Loyal Customers,United Kingdom
3773,17515.0,3152.0,87,7572308.714004036,4,4,5,Champions,United Kingdom
3774,17516.0,3136.0,137,7573076.794004039,4,5,5,Champions,United Kingdom
3775,17517.0,3429.0,11,7573230.734004039,1,1,5,Customers needing Attention,United Kingdom
3776,17519.0,3138.0,82,7575074.754004043,4,4,5,Champions,United Kingdom
3777,17520.0,3174.0,30,7575621.564004044,3,3,5,Loyal Customers,United Kingdom
3778,17521.0,3150.0,45,7576344.774004046,4,3,5,Loyal Customers,United Kingdom
3779,17522.0,3122.0,73,7577415.484004048,5,4,5,Champions,United Kingdom
3780,17523.0,3132.0,33,7578068.224004049,5,3,5,Loyal Customers,United Kingdom
3781,17524.0,3482.0,6,7578213.224004049,1,1,5,Customers needing Attention,United Kingdom
3782,17525.0,3480.0,9,7578635.924004048,1,1,5,Customers needing Attention,United Kingdom
3783,17526.0,3125.0,19,7579831.824004048,5,2,5,Customers needing Attention,United Kingdom
3784,17527.0,3174.0,47,7580771.194004048,3,3,5,Loyal Customers,United Kingdom
3785,17528.0,3122.0,253,7584399.694004051,5,5,5,Champions,United Kingdom
3786,17530.0,3122.0,394,7586784.69400406,5,5,5,Champions,United Kingdom
3787,17531.0,3311.0,14,7587081.394004063,1,1,5,Customers needing Attention,United Kingdom
3788,17534.0,3174.0,9,7587304.754004062,3,1,5,Customers needing Attention,United Kingdom
3789,17535.0,3401.0,13,7587469.154004063,1,1,5,Customers needing Attention,United Kingdom
3790,17536.0,3298.0,3,7587545.654004063,2,1,5,Customers needing Attention,United Kingdom
3791,17537.0,3150.0,75,7588443.274004063,4,4,5,Champions,United Kingdom
3792,17538.0,3146.0,9,7588541.694004063,4,1,5,Customers needing Attention,United Kingdom
3793,17540.0,3145.0,25,7589120.594004064,4,2,5,Customers needing Attention,United Kingdom
3794,17542.0,3390.0,25,7589291.344004064,1,2,5,At Risk,United Kingdom
3795,17545.0,3164.0,145,7589937.304004066,3,5,5,Loyal Customers,United Kingdom
3796,17548.0,3354.0,5,7590040.6040040655,1,1,5,Customers needing Attention,United Kingdom
3797,17549.0,3144.0,6,7590189.464004066,4,1,5,Customers needing Attention,United Kingdom
3798,17550.0,3318.0,42,7590456.624004066,1,3,5,At Risk,United Kingdom
3799,17551.0,3480.0,43,7590763.46400407,1,3,5,At Risk,United Kingdom
3800,17552.0,3181.0,49,7591693.874004072,3,3,5,Loyal Customers,United Kingdom
3801,17553.0,3250.0,2,7593181.474004071,2,1,5,Customers needing Attention,United Kingdom
3802,17554.0,3122.0,88,7595133.924004073,5,4,5,Champions,United Kingdom
3803,17555.0,3140.0,106,7595617.184004075,4,4,5,Champions,United Kingdom
3804,17556.0,3326.0,6,7595775.084004075,1,1,5,Customers needing Attention,United Kingdom
3805,17557.0,3135.0,34,7596316.544004077,5,3,5,Loyal Customers,United Kingdom
3806,17560.0,3215.0,27,7597171.494004078,2,2,5,At Risk,United Kingdom
3807,17561.0,3140.0,46,7597339.114004078,4,3,5,Loyal Customers,United Kingdom
3808,17562.0,3135.0,63,7598461.494004078,5,4,5,Champions,United Kingdom
3809,17564.0,3145.0,49,7598915.504004083,4,3,5,Loyal Customers,United Kingdom
3810,17566.0,3129.0,152,7599816.714004093,5,5,5,Champions,United Kingdom
3811,17567.0,3128.0,165,7604148.194004097,5,5,5,Champions,United Kingdom
3812,17569.0,3453.0,29,7604492.3340040995,1,2,5,At Risk,United Kingdom
3813,17571.0,3171.0,299,7605990.844004112,3,5,5,Loyal Customers,United Kingdom
3814,17572.0,3192.0,12,7606217.594004113,3,1,5,Customers needing Attention,United Kingdom
3815,17573.0,3150.0,25,7606598.194004113,4,2,5,Customers needing Attention,United Kingdom
3816,17574.0,3363.0,8,7606783.844004113,1,1,5,Customers needing Attention,United Kingdom
3817,17576.0,3129.0,411,7610406.524004124,5,5,5,Champions,United Kingdom
3818,17578.0,3339.0,5,7610549.984004124,1,1,5,Customers needing Attention,United Kingdom
3819,17579.0,3125.0,50,7610998.884004126,5,3,5,Loyal Customers,United Kingdom
3820,17580.0,3373.0,45,7611214.604004128,1,3,5,At Risk,United Kingdom
3821,17581.0,3121.0,440,7622259.644004134,5,5,5,Champions,United Kingdom
3822,17582.0,3357.0,29,7622434.914004136,1,2,5,At Risk,United Kingdom
3823,17584.0,3128.0,35,7623677.214004136,5,3,5,Loyal Customers,United Kingdom
3824,17585.0,3230.0,214,7624810.284004135,2,5,5,Loyal Customers,United Kingdom
3825,17588.0,3221.0,23,7626050.484004137,2,2,5,At Risk,United Kingdom
3826,17589.0,3181.0,253,7628454.654004143,3,5,5,Loyal Customers,United Kingdom
3827,17590.0,3123.0,201,7629933.874004144,5,5,5,Champions,United Kingdom
3828,17591.0,3194.0,166,7632159.8440041505,2,5,5,Loyal Customers,United Kingdom
3829,17593.0,3124.0,213,7636087.184004156,5,5,5,Champions,United Kingdom
3830,17594.0,3206.0,50,7637080.3640041575,2,3,5,Loyal Customers,United Kingdom
3831,17595.0,3133.0,83,7637469.154004156,5,4,5,Champions,United Kingdom
3832,17596.0,3144.0,270,7640297.084004167,4,5,5,Champions,United Kingdom
3833,17597.0,3334.0,55,7642341.454004168,1,3,5,At Risk,United Kingdom
3834,17600.0,3138.0,13,7642503.124004167,4,1,5,Customers needing Attention,United Kingdom
3835,17601.0,3360.0,9,7642619.134004167,1,1,5,Customers needing Attention,United Kingdom
3836,17602.0,3123.0,560,7647722.104004171,5,5,5,Champions,United Kingdom
3837,17603.0,3199.0,11,7648116.824004173,2,1,5,Customers needing Attention,United Kingdom
3838,17604.0,3338.0,63,7648426.184004175,1,4,5,At Risk,United Kingdom
3839,17608.0,3154.0,59,7648619.6040041745,3,4,5,Loyal Customers,United Kingdom
3840,17609.0,3161.0,237,7649731.8240041835,3,5,5,Loyal Customers,United Kingdom
3841,17611.0,3128.0,576,7653716.044004197,5,5,5,Champions,United Kingdom
3842,17612.0,3174.0,135,7655764.4940041965,3,5,5,Loyal Customers,United Kingdom
3843,17613.0,3143.0,312,7660323.644004207,4,5,5,Champions,United Kingdom
3844,17614.0,3178.0,100,7660713.714004208,3,4,5,Loyal Customers,United Kingdom
3845,17615.0,3251.0,14,7661043.314004209,2,1,5,Customers needing Attention,United Kingdom
3846,17616.0,3294.0,3,7661614.514004209,2,1,5,Customers needing Attention,United Kingdom
3847,17618.0,3126.0,78,7662586.094004211,5,4,5,Champions,United Kingdom
3848,17619.0,3433.0,77,7662804.614004221,1,4,5,At Risk,United Kingdom
3849,17620.0,3180.0,4,7662886.054004221,3,1,5,Customers needing Attention,United Kingdom
3850,17621.0,3142.0,26,7664265.954004221,4,2,5,Customers needing Attention,United Kingdom
3851,17623.0,3153.0,33,7664793.004004221,4,3,5,Loyal Customers,United Kingdom
3852,17624.0,3135.0,50,7665636.484004224,5,3,5,Loyal Customers,United Kingdom
3853,17625.0,3139.0,315,7667683.484004231,4,5,5,Champions,United Kingdom
3854,17628.0,3202.0,5,7667759.234004231,2,1,5,Customers needing Attention,United Kingdom
3855,17629.0,3126.0,123,7669573.354004231,5,5,5,Champions,United Kingdom
3856,17630.0,3290.0,26,7670076.954004235,2,2,5,At Risk,United Kingdom
3857,17631.0,3122.0,39,7670605.284004234,5,3,5,Loyal Customers,United Kingdom
3858,17633.0,3152.0,70,7671930.124004238,4,4,5,Champions,United Kingdom
3859,17634.0,3157.0,297,7674292.094004257,3,5,5,Loyal Customers,United Kingdom
3860,17636.0,3140.0,20,7674577.654004255,4,2,5,Customers needing Attention,United Kingdom
3861,17637.0,3152.0,35,7675124.714004255,4,3,5,Loyal Customers,United Kingdom
3862,17639.0,3397.0,7,7675233.214004256,1,1,5,Customers needing Attention,United Kingdom
3863,17640.0,3207.0,5,7675854.874004256,2,1,5,Customers needing Attention,United Kingdom
3864,17642.0,3240.0,40,7676567.164004254,2,3,5,Loyal Customers,United Kingdom
3865,17643.0,3494.0,8,7676668.714004255,1,1,5,Customers needing Attention,United Kingdom
3866,17644.0,3122.0,157,7679564.3540042555,5,5,5,Champions,United Kingdom
3867,17646.0,3340.0,51,7680572.744004259,1,3,5,At Risk,United Kingdom
3868,17647.0,3186.0,7,7680705.8040042585,3,1,5,Customers needing Attention,United Kingdom
3869,17648.0,3181.0,91,7682503.3040042585,3,4,5,Loyal Customers,United Kingdom
3870,17649.0,3259.0,52,7683371.794004257,2,3,5,Loyal Customers,United Kingdom
3871,17650.0,3142.0,8,7683537.874004258,4,1,5,Customers needing Attention,United Kingdom
3872,17651.0,3132.0,232,7687482.874004253,5,5,5,Champions,United Kingdom
3873,17652.0,3146.0,259,7692350.594004248,4,5,5,Champions,United Kingdom
3874,17653.0,3157.0,44,7693558.154004249,3,3,5,Loyal Customers,United Kingdom
3875,17654.0,3398.0,22,7693675.704004251,1,2,5,At Risk,United Kingdom
3876,17655.0,3131.0,91,7696314.644004252,5,4,5,Champions,United Kingdom
3877,17656.0,3194.0,82,7697989.334004252,2,4,5,Loyal Customers,United Kingdom
3878,17658.0,3146.0,19,7698584.754004253,4,2,5,Customers needing Attention,United Kingdom
3879,17659.0,3138.0,158,7701584.2140042605,4,5,5,Champions,United Kingdom
3880,17660.0,3262.0,45,7701780.214004261,2,3,5,Loyal Customers,United Kingdom
3881,17663.0,3146.0,86,7703583.124004263,4,4,5,Champions,United Kingdom
3882,17664.0,3139.0,43,7704187.764004266,4,3,5,Loyal Customers,United Kingdom
3883,17666.0,3124.0,18,7704915.924004267,5,2,5,Customers needing Attention,United Kingdom
3884,17667.0,3187.0,117,7706971.43400427,3,4,5,Loyal Customers,United Kingdom
3885,17668.0,3122.0,15,7707319.184004269,5,2,5,Customers needing Attention,United Kingdom
3886,17669.0,3163.0,68,7710725.904004269,3,4,5,Loyal Customers,United Kingdom
3887,17670.0,3348.0,11,7710931.60400427,1,1,5,Customers needing Attention,United Kingdom
3888,17671.0,3136.0,53,7712504.31400427,4,3,5,Loyal Customers,United Kingdom
3889,17672.0,3171.0,110,7715682.484004276,3,4,5,Loyal Customers,United Kingdom
3890,17673.0,3122.0,227,7717311.60400428,5,5,5,Champions,United Kingdom
3891,17674.0,3195.0,27,7717862.644004281,2,2,5,At Risk,United Kingdom
3892,17675.0,3122.0,705,7738236.924004272,5,5,5,Champions,United Kingdom
3893,17676.0,3125.0,78,7739624.604004274,5,4,5,Champions,United Kingdom
3894,17677.0,3122.0,304,7755987.834004281,5,5,5,Champions,United Kingdom
3895,17678.0,3384.0,16,7756285.944004281,1,2,5,At Risk,United Kingdom
3896,17679.0,3173.0,30,7758278.054004283,3,3,5,Loyal Customers,United Kingdom
3897,17680.0,3144.0,11,7758462.454004283,4,1,5,Customers needing Attention,United Kingdom
3898,17682.0,3131.0,118,7760936.784004286,5,4,5,Champions,United Kingdom
3899,17684.0,3164.0,15,7761176.194004285,3,2,5,Customers needing Attention,United Kingdom
3900,17685.0,3137.0,130,7764367.724004291,4,5,5,Champions,United Kingdom
3901,17686.0,3128.0,286,7770107.184004284,5,5,5,Champions,United Kingdom
3902,17690.0,3151.0,256,7774865.134004291,4,5,5,Champions,United Kingdom
3903,17691.0,3479.0,19,7775155.534004292,1,2,5,At Risk,United Kingdom
3904,17692.0,3248.0,46,7775896.474004294,2,3,5,Loyal Customers,United Kingdom
3905,17693.0,3258.0,16,7776096.9440042935,2,2,5,At Risk,United Kingdom
3906,17694.0,3262.0,15,7776380.064004294,2,2,5,At Risk,United Kingdom
3907,17695.0,3252.0,35,7777145.404004294,2,3,5,Loyal Customers,United Kingdom
3908,17696.0,3159.0,115,7779431.114004303,3,4,5,Loyal Customers,United Kingdom
3909,17697.0,3357.0,19,7779770.064004302,1,2,5,At Risk,United Kingdom
3910,17698.0,3381.0,8,7779925.014004302,1,1,5,Customers needing Attention,United Kingdom
3911,17700.0,3137.0,142,7782459.6540043065,4,5,5,Champions,United Kingdom
3912,17701.0,3373.0,24,7782877.604004307,1,2,5,At Risk,United Kingdom
3913,17702.0,3151.0,74,7784701.974004304,4,4,5,Champions,United Kingdom
3914,17703.0,3156.0,55,7785500.714004311,3,3,5,Loyal Customers,United Kingdom
3915,17704.0,3289.0,31,7786385.904004312,2,3,5,Loyal Customers,United Kingdom
3916,17705.0,3124.0,103,7788209.424004314,5,4,5,Champions,United Kingdom
3917,17706.0,3125.0,382,7798713.914004323,5,5,5,Champions,United Kingdom
3918,17707.0,3306.0,5,7798866.314004323,1,1,5,Customers needing Attention,United Kingdom
3919,17708.0,3308.0,35,7799133.394004324,1,3,5,At Risk,United Kingdom
3920,17709.0,3290.0,7,7799270.844004326,2,1,5,Customers needing Attention,United Kingdom
3921,17711.0,3131.0,23,7799655.944004326,5,2,5,Customers needing Attention,United Kingdom
3922,17712.0,3165.0,29,7800178.854004328,3,2,5,Customers needing Attention,United Kingdom
3923,17714.0,3441.0,10,7800331.854004328,1,1,5,Customers needing Attention,United Kingdom
3924,17715.0,3321.0,1,7800658.2540043285,1,1,5,Customers needing Attention,United Kingdom
3925,17716.0,3143.0,245,7806314.244004322,4,5,5,Champions,United Kingdom
